path	chapter	relevance	use_case	action
plots/qa/dataset_checks/ERO-Taurus/overlay_boxes.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/dataset_checks/ERO-Taurus/quick_visual_check.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Abell2390/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Abell2390/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Abell2390/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Abell2764/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Abell2764/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Abell2764/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Barnard30/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Barnard30/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Barnard30/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Dorado/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Dorado/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Dorado/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Fornax/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Fornax/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Fornax/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-HolmbergII/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-HolmbergII/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-HolmbergII/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Horsehead/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Horsehead/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Horsehead/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-IC10/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-IC10/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-IC10/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-IC342/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-IC342/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-IC342/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Messier78/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Messier78/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Messier78/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC2403/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC2403/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC2403/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6254/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6254/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6254/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6397/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6397/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6397/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6744/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6744/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6744/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6822/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6822/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-NGC6822/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Perseus/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Perseus/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Perseus/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Taurus/border_ratio_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Taurus/brightest_offset_hist.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/ERO-Taurus/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/augmentation_checks/rotation_grid.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Abell2390/integral_normalization_ERO-Abell2390.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Abell2390/stamp_grid_normalization_ERO-Abell2390.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Abell2764/integral_normalization_ERO-Abell2764.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Abell2764/stamp_grid_normalization_ERO-Abell2764.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Barnard30/integral_normalization_ERO-Barnard30.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Barnard30/stamp_grid_normalization_ERO-Barnard30.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Dorado/integral_normalization_ERO-Dorado.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Dorado/stamp_grid_normalization_ERO-Dorado.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Fornax/integral_normalization_ERO-Fornax.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Fornax/stamp_grid_normalization_ERO-Fornax.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-HolmbergII/integral_normalization_ERO-HolmbergII.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-HolmbergII/stamp_grid_normalization_ERO-HolmbergII.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Horsehead/integral_normalization_ERO-Horsehead.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Horsehead/stamp_grid_normalization_ERO-Horsehead.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-IC10/integral_normalization_ERO-IC10.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-IC10/stamp_grid_normalization_ERO-IC10.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-IC342/integral_normalization_ERO-IC342.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-IC342/stamp_grid_normalization_ERO-IC342.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Messier78/integral_normalization_ERO-Messier78.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Messier78/stamp_grid_normalization_ERO-Messier78.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC2403/integral_normalization_ERO-NGC2403.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC2403/stamp_grid_normalization_ERO-NGC2403.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC6254/integral_normalization_ERO-NGC6254.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC6254/stamp_grid_normalization_ERO-NGC6254.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC6397/integral_normalization_ERO-NGC6397.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC6397/stamp_grid_normalization_ERO-NGC6397.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC6744/integral_normalization_ERO-NGC6744.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC6744/stamp_grid_normalization_ERO-NGC6744.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC6822/integral_normalization_ERO-NGC6822.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-NGC6822/stamp_grid_normalization_ERO-NGC6822.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Perseus/integral_normalization_ERO-Perseus.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Perseus/stamp_grid_normalization_ERO-Perseus.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Taurus/integral_normalization_ERO-Taurus.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/standardization_checks/ERO-Taurus/stamp_grid_normalization_ERO-Taurus.png	Chapter 2 / Appendix	Medium	Data pipeline QA and normalization validity	Select representative only
plots/qa/embeddings/double_stars_8d/stamp_galleries/01_doubles_top_stamps.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/stamp_galleries/02_near_cluster_non_doubles_top_stamps.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/stamp_galleries/03_cluster_pairs_doubles_vs_non_doubles.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/stamp_galleries/04_near_cluster_gaia_single_stamps.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/stamp_galleries/05_near_cluster_gaia_multiple_stamps.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/stamp_galleries/06_cluster_pairs_gaia_single_vs_multiple.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/candidate_ranking/01_morph_feature_distributions.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/candidate_ranking/02_near_candidate_score_diagnostics.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/candidate_ranking/03_top_near_candidates_stamp_gallery.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/cluster_type_comparison/01_typeA_vs_typeB_stamp_galleries.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/cluster_type_comparison/02_typeA_vs_typeB_stacks_and_diff.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/cluster_type_comparison/03_typeA_vs_typeB_morph_proxy_hist.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/cluster_type_comparison/04_clusters_0_1_2_side_by_side_top_local.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
plots/qa/embeddings/double_stars_8d/cluster_type_comparison/05_clusters_0_1_2_side_by_side_random.png	Chapter 5	Medium	Representation geometry and cluster behavior	Promote selected panels
